example,entity,state,grid_id,element_id,x_m,y_m,z_m,local_s_m,local_t_m,local_n_m
snap_repair,context_shell_vertex,unchanged,224808,448670,0.23800598084,1.0069178342,0.031580939888,0.000473223526339816,0.00429970557851898,-2.5380816197893e-06
snap_repair,context_shell_vertex,unchanged,224810,448670,0.23790104687,1.0099211931,0.031545460224,0.00272626686648291,0.00628873246366839,-4.08223724154055e-06
snap_repair,context_shell_vertex,unchanged,224806,448670,0.23601941764,1.0081523656,0.031494971364,0.000164580999300916,0.00661974665727235,-8.93305610852137e-06
snap_repair,context_shell_vertex,unchanged,224811,448671,0.24044643342,1.0061464309,0.031673688441,0.00142788355699241,0.00192313411429176,1.13841228110978e-18
snap_repair,context_shell_vertex,unchanged,224807,448671,0.2384712547,1.0037429332,0.031631316989,-0.00168337463058876,0.00192313411429176,1.15196480826585e-18
snap_repair,context_shell_vertex,unchanged,225012,448671,0.24165087938,1.0031592845,0.031744584441,-0.000114129100481953,-0.000905462161707927,1.13841228110978e-18
snap_repair,context_shell_vertex,unchanged,224804,448672,0.23577830195,1.0023095607,0.031546920537,-0.00450144563092257,0.00309449501444013,-7.96726302940566e-06
snap_repair,context_shell_vertex,unchanged,224794,448672,0.23770210146,1.0008931159,0.031633429229,-0.00437317227347347,0.000707384188087409,-7.54192023954205e-07
snap_repair,context_shell_vertex,unchanged,224807,448672,0.2384712547,1.0037429332,0.031631316989,-0.00168337463058876,0.00192313411429176,1.15196480826585e-18
snap_repair,context_shell_vertex,unchanged,224807,448673,0.2384712547,1.0037429332,0.031631316989,-0.00168337463058876,0.00192313411429176,1.15196480826585e-18
snap_repair,context_shell_vertex,unchanged,224811,448673,0.24044643342,1.0061464309,0.031673688441,0.00142788355699241,0.00192313411429176,1.13841228110978e-18
snap_repair,context_shell_vertex,unchanged,224808,448673,0.23800598084,1.0069178342,0.031580939888,0.000473223526339816,0.00429970557851898,-2.5380816197893e-06
snap_repair,context_shell_vertex,unchanged,224812,448674,0.23961763083,1.00879395,0.031617905944,0.00294621117832867,0.00424564633740909,-1.00637203328493e-06
snap_repair,context_shell_vertex,unchanged,224808,448674,0.23800598084,1.0069178342,0.031580939888,0.000473223526339816,0.00429970557851898,-2.5380816197893e-06
snap_repair,context_shell_vertex,unchanged,224811,448674,0.24044643342,1.0061464309,0.031673688441,0.00142788355699241,0.00192313411429176,1.13841228110978e-18
snap_repair,context_shell_vertex,unchanged,224812,448675,0.23961763083,1.00879395,0.031617905944,0.00294621117832867,0.00424564633740909,-1.00637203328493e-06
snap_repair,context_shell_vertex,unchanged,224810,448675,0.23790104687,1.0099211931,0.031545460224,0.00272626686648291,0.00628873246366839,-4.08223724154055e-06
snap_repair,context_shell_vertex,unchanged,224808,448675,0.23800598084,1.0069178342,0.031580939888,0.000473223526339816,0.00429970557851898,-2.5380816197893e-06
snap_repair,context_shell_vertex,unchanged,224809,448676,0.24011045694,1.0008419752,0.031718857586,-0.00288257413491196,-0.00118686864578598,2.83525108145124e-06
snap_repair,context_shell_vertex,unchanged,224807,448676,0.2384712547,1.0037429332,0.031631316989,-0.00168337463058876,0.00192313411429176,1.15196480826585e-18
snap_repair,context_shell_vertex,unchanged,224794,448676,0.23770210146,1.0008931159,0.031633429229,-0.00437317227347347,0.000707384188087409,-7.54192023954205e-07
snap_repair,context_shell_vertex,unchanged,225012,448677,0.24165087938,1.0031592845,0.031744584441,-0.000114129100481953,-0.000905462161707927,1.13841228110978e-18
snap_repair,context_shell_vertex,unchanged,224807,448677,0.2384712547,1.0037429332,0.031631316989,-0.00168337463058876,0.00192313411429176,1.15196480826585e-18
snap_repair,context_shell_vertex,unchanged,224809,448677,0.24011045694,1.0008419752,0.031718857586,-0.00288257413491196,-0.00118686864578598,2.83525108145124e-06
snap_repair,context_shell_vertex,unchanged,224803,448683,0.23382045328,1.0087540149,0.031402885913,-0.000767899213045616,0.00870211278019278,-2.06740408271634e-05
snap_repair,context_shell_vertex,unchanged,224815,448683,0.23370808362,1.0112400054,0.031372405588,0.00108081614432883,0.0103682322075189,-2.22031204593006e-05
snap_repair,context_shell_vertex,unchanged,224799,448683,0.23148679733,1.0089620351,0.03130447492,-0.00209005927455192,0.0106387319488078,-3.81722588034642e-05
snap_repair,context_shell_vertex,unchanged,224818,448690,0.23600015044,1.0108830928,0.03146553412,0.00226147964575967,0.00836935334261835,-1.00864089033511e-05
snap_repair,context_shell_vertex,unchanged,224819,448690,0.23597547411,1.0135117769,0.031436957418,0.00427612607244807,0.0100583187408055,-1.12291729759987e-05
snap_repair,context_shell_vertex,unchanged,224815,448690,0.23370808362,1.0112400054,0.031372405588,0.00108081614432883,0.0103682322075189,-2.22031204593006e-05
snap_repair,context_shell_vertex,unchanged,224822,448696,0.23826423287,1.0127931833,0.031528312712,0.00517526083431117,0.00783241450374136,-4.43059892692109e-06
snap_repair,context_shell_vertex,unchanged,224818,448696,0.23600015044,1.0108830928,0.03146553412,0.00226147964575967,0.00836935334261835,-1.00864089033511e-05
snap_repair,context_shell_vertex,unchanged,224810,448696,0.23790104687,1.0099211931,0.031545460224,0.00272626686648291,0.00628873246366839,-4.08223724154055e-06
snap_repair,context_shell_vertex,unchanged,224806,448697,0.23601941764,1.0081523656,0.031494971364,0.000164580999300916,0.00661974665727235,-8.93305610852137e-06
snap_repair,context_shell_vertex,unchanged,224810,448697,0.23790104687,1.0099211931,0.031545460224,0.00272626686648291,0.00628873246366839,-4.08223724154055e-06
snap_repair,context_shell_vertex,unchanged,224818,448697,0.23600015044,1.0108830928,0.03146553412,0.00226147964575967,0.00836935334261835,-1.00864089033511e-05
snap_repair,context_shell_vertex,unchanged,224819,448698,0.23597547411,1.0135117769,0.031436957418,0.00427612607244807,0.0100583187408055,-1.12291729759987e-05
snap_repair,context_shell_vertex,unchanged,224818,448698,0.23600015044,1.0108830928,0.03146553412,0.00226147964575967,0.00836935334261835,-1.00864089033511e-05
snap_repair,context_shell_vertex,unchanged,224822,448698,0.23826423287,1.0127931833,0.031528312712,0.00517526083431117,0.00783241450374136,-4.43059892692109e-06
snap_repair,context_shell_vertex,unchanged,224810,448704,0.23790104687,1.0099211931,0.031545460224,0.00272626686648291,0.00628873246366839,-4.08223724154055e-06
snap_repair,context_shell_vertex,unchanged,224825,448704,0.24068029224,1.0113360881,0.031626537442,0.00558480126445552,0.00503913857285592,-2.5309083094048e-06
snap_repair,context_shell_vertex,unchanged,224822,448704,0.23826423287,1.0127931833,0.031528312712,0.00517526083431117,0.00783241450374136,-4.43059892692109e-06
snap_repair,context_shell_vertex,unchanged,224825,448705,0.24068029224,1.0113360881,0.031626537442,0.00558480126445552,0.00503913857285592,-2.5309083094048e-06
snap_repair,context_shell_vertex,unchanged,224826,448705,0.24104201793,1.0145556926,0.031604222953,0.00830133550531712,0.00680482101123303,-4.47838825346796e-06
snap_repair,context_shell_vertex,unchanged,224822,448705,0.23826423287,1.0127931833,0.031528312712,0.00517526083431117,0.00783241450374136,-4.43059892692109e-06
snap_repair,context_shell_vertex,unchanged,224998,449063,0.24219958484,0.99509912729,0.031848173588,-0.00599097622880683,-0.00644988262182392,3.49783783677572e-06
snap_repair,context_shell_vertex,unchanged,225002,449063,0.24442312121,0.99684917926,0.031896561384,-0.00322676401991673,-0.00705666722575017,-5.47845741005294e-06
snap_repair,context_shell_vertex,unchanged,225000,449063,0.24130775034,0.99811941385,0.031786948442,-0.00422476952254942,-0.0038418638780514,2.94891885319872e-06
snap_repair,context_shell_vertex,unchanged,225001,449064,0.24505530297,0.99339419603,0.031952194869,-0.00549369739238098,-0.00974007375722926,-6.15190723492442e-06
snap_repair,context_shell_vertex,unchanged,225002,449064,0.24442312121,0.99684917926,0.031896561384,-0.00322676401991673,-0.00705666722575017,-5.47845741005294e-06
snap_repair,context_shell_vertex,unchanged,224998,449064,0.24219958484,0.99509912729,0.031848173588,-0.00599097622880683,-0.00644988262182392,3.49783783677572e-06
snap_repair,context_shell_vertex,unchanged,225000,449065,0.24130775034,0.99811941385,0.031786948442,-0.00422476952254942,-0.0038418638780514,2.94891885319872e-06
snap_repair,context_shell_vertex,unchanged,225002,449065,0.24442312121,0.99684917926,0.031896561384,-0.00322676401991673,-0.00705666722575017,-5.47845741005294e-06
snap_repair,context_shell_vertex,unchanged,225009,449065,0.24313376843,1.0000511407,0.031823977828,-0.00157272922049645,-0.00402608746601823,-2.12743502129037e-06
snap_repair,context_shell_vertex,unchanged,225004,449069,0.24643750488,0.99879610538,0.031935255974,-0.000443375681745853,-0.00737669390126294,-1.50932319983909e-05
snap_repair,context_shell_vertex,unchanged,225002,449069,0.24442312121,0.99684917926,0.031896561384,-0.00322676401991673,-0.00705666722575017,-5.47845741005294e-06
snap_repair,context_shell_vertex,unchanged,225003,449069,0.24753226339,0.99551177024,0.032002601772,-0.00228465479067592,-0.0103091965989978,-1.7945311884309e-05
snap_repair,context_shell_vertex,unchanged,225001,449072,0.24505530297,0.99339419603,0.031952194869,-0.00549369739238098,-0.00974007375722926,-6.15190723492442e-06
snap_repair,context_shell_vertex,unchanged,225003,449072,0.24753226339,0.99551177024,0.032002601772,-0.00228465479067592,-0.0103091965989978,-1.7945311884309e-05
snap_repair,context_shell_vertex,unchanged,225002,449072,0.24442312121,0.99684917926,0.031896561384,-0.00322676401991673,-0.00705666722575017,-5.47845741005294e-06
snap_repair,context_shell_vertex,unchanged,225014,449073,0.24496114253,1.0021296739,0.031856141984,0.00119351598464882,-0.00411799023019615,-1.06271251492258e-05
snap_repair,context_shell_vertex,unchanged,225004,449073,0.24643750488,0.99879610538,0.031935255974,-0.000443375681745853,-0.00737669390126294,-1.50932319983909e-05
snap_repair,context_shell_vertex,unchanged,225006,449073,0.2484935075,1.0008412599,0.031974337995,0.00244232271707781,-0.00766649216978986,-2.47318560938569e-05
snap_repair,context_shell_vertex,unchanged,225006,449076,0.2484935075,1.0008412599,0.031974337995,0.00244232271707781,-0.00766649216978986,-2.47318560938569e-05
snap_repair,context_shell_vertex,unchanged,225004,449076,0.24643750488,0.99879610538,0.031935255974,-0.000443375681745853,-0.00737669390126294,-1.50932319983909e-05
snap_repair,context_shell_vertex,unchanged,225007,449076,0.24976862967,0.99746268987,0.032048497349,0.000642842074921816,-0.0107982698639297,-2.78138716842374e-05
snap_repair,context_shell_vertex,unchanged,225225,449081,0.25160560011,0.99976438283,0.032078500837,0.00358754463472376,-0.0107558224958502,-3.65399291401773e-05
snap_repair,context_shell_vertex,unchanged,225006,449081,0.2484935075,1.0008412599,0.031974337995,0.00244232271707781,-0.00766649216978986,-2.47318560938569e-05
snap_repair,context_shell_vertex,unchanged,225007,449081,0.24976862967,0.99746268987,0.032048497349,0.000642842074921816,-0.0107982698639297,-2.78138716842374e-05
snap_repair,context_shell_vertex,unchanged,224793,449082,0.23819781839,0.99822062253,0.03167977184,-0.0061223805374441,-0.0013735693488149,1.80539543752981e-06
snap_repair,context_shell_vertex,unchanged,225000,449082,0.24130775034,0.99811941385,0.031786948442,-0.00422476952254942,-0.0038418638780514,2.94891885319872e-06
snap_repair,context_shell_vertex,unchanged,224809,449082,0.24011045694,1.0008419752,0.031718857586,-0.00288257413491196,-0.00118686864578598,2.83525108145124e-06
snap_repair,context_shell_vertex,unchanged,225000,449083,0.24130775034,0.99811941385,0.031786948442,-0.00422476952254942,-0.0038418638780514,2.94891885319872e-06
snap_repair,context_shell_vertex,unchanged,225009,449083,0.24313376843,1.0000511407,0.031823977828,-0.00157272922049645,-0.00402608746601823,-2.12743502129037e-06
snap_repair,context_shell_vertex,unchanged,224809,449083,0.24011045694,1.0008419752,0.031718857586,-0.00288257413491196,-0.00118686864578598,2.83525108145124e-06
snap_repair,context_shell_vertex,unchanged,225008,449084,0.24214105308,1.0083800554,0.031704630702,0.00422964367534593,0.00203221377874489,-3.67268028006632e-06
snap_repair,context_shell_vertex,unchanged,224812,449084,0.23961763083,1.00879395,0.031617905944,0.00294621117832867,0.00424564633740909,-1.00637203328493e-06
snap_repair,context_shell_vertex,unchanged,224811,449084,0.24044643342,1.0061464309,0.031673688441,0.00142788355699241,0.00192313411429176,1.13841228110978e-18
snap_repair,context_shell_vertex,unchanged,225008,449085,0.24214105308,1.0083800554,0.031704630702,0.00422964367534593,0.00203221377874489,-3.67268028006632e-06
snap_repair,context_shell_vertex,unchanged,224825,449085,0.24068029224,1.0113360881,0.031626537442,0.00558480126445552,0.00503913857285592,-2.5309083094048e-06
snap_repair,context_shell_vertex,unchanged,224812,449085,0.23961763083,1.00879395,0.031617905944,0.00294621117832867,0.00424564633740909,-1.00637203328493e-06
snap_repair,context_shell_vertex,unchanged,224810,449086,0.23790104687,1.0099211931,0.031545460224,0.00272626686648291,0.00628873246366839,-4.08223724154055e-06
snap_repair,context_shell_vertex,unchanged,224812,449086,0.23961763083,1.00879395,0.031617905944,0.00294621117832867,0.00424564633740909,-1.00637203328493e-06
snap_repair,context_shell_vertex,unchanged,224825,449086,0.24068029224,1.0113360881,0.031626537442,0.00558480126445552,0.00503913857285592,-2.5309083094048e-06
snap_repair,context_shell_vertex,unchanged,225010,449087,0.24340343475,1.0054152011,0.031774796545,0.00274162250448521,-0.000826925723540506,-6.13195785201377e-06
snap_repair,context_shell_vertex,unchanged,224811,449087,0.24044643342,1.0061464309,0.031673688441,0.00142788355699241,0.00192313411429176,1.13841228110978e-18
snap_repair,context_shell_vertex,unchanged,225012,449087,0.24165087938,1.0031592845,0.031744584441,-0.000114129100481953,-0.000905462161707927,1.13841228110978e-18
snap_repair,context_shell_vertex,unchanged,225008,449088,0.24214105308,1.0083800554,0.031704630702,0.00422964367534593,0.00203221377874489,-3.67268028006632e-06
snap_repair,context_shell_vertex,unchanged,224811,449088,0.24044643342,1.0061464309,0.031673688441,0.00142788355699241,0.00192313411429176,1.13841228110978e-18
snap_repair,context_shell_vertex,unchanged,225010,449088,0.24340343475,1.0054152011,0.031774796545,0.00274162250448521,-0.000826925723540506,-6.13195785201377e-06
snap_repair,context_shell_vertex,unchanged,225020,449089,0.24385365843,1.0102372169,0.031736701726,0.00675201355259872,0.0018883518588718,-1.06313331376694e-05
snap_repair,context_shell_vertex,unchanged,225008,449089,0.24214105308,1.0083800554,0.031704630702,0.00422964367534593,0.00203221377874489,-3.67268028006632e-06
snap_repair,context_shell_vertex,unchanged,225011,449089,0.24523378908,1.0073333978,0.031808633357,0.00538591992312067,-0.00102298321687418,-1.46820568594635e-05
snap_repair,context_shell_vertex,unchanged,225010,449090,0.24340343475,1.0054152011,0.031774796545,0.00274162250448521,-0.000826925723540506,-6.13195785201377e-06
snap_repair,context_shell_vertex,unchanged,225011,449090,0.24523378908,1.0073333978,0.031808633357,0.00538591992312067,-0.00102298321687418,-1.46820568594635e-05
snap_repair,context_shell_vertex,unchanged,225008,449090,0.24214105308,1.0083800554,0.031704630702,0.00422964367534593,0.00203221377874489,-3.67268028006632e-06
snap_repair,context_shell_vertex,unchanged,225014,449091,0.24496114253,1.0021296739,0.031856141984,0.00119351598464882,-0.00411799023019615,-1.06271251492258e-05
snap_repair,context_shell_vertex,unchanged,225009,449091,0.24313376843,1.0000511407,0.031823977828,-0.00157272922049645,-0.00402608746601823,-2.12743502129037e-06
snap_repair,context_shell_vertex,unchanged,225004,449091,0.24643750488,0.99879610538,0.031935255974,-0.000443375681745853,-0.00737669390126294,-1.50932319983909e-05
snap_repair,context_shell_vertex,unchanged,225020,449092,0.24385365843,1.0102372169,0.031736701726,0.00675201355259872,0.0018883518588718,-1.06313331376694e-05
snap_repair,context_shell_vertex,unchanged,225011,449092,0.24523378908,1.0073333978,0.031808633357,0.00538591992312067,-0.00102298321687418,-1.46820568594635e-05
snap_repair,context_shell_vertex,unchanged,225015,449092,0.24714189767,1.0090991258,0.031845986843,0.00796184288016473,-0.00137597797598627,-2.38833363619398e-05
snap_repair,context_shell_vertex,unchanged,225010,449093,0.24340343475,1.0054152011,0.031774796545,0.00274162250448521,-0.000826925723540506,-6.13195785201377e-06
snap_repair,context_shell_vertex,unchanged,225013,449093,0.2468779385,1.004143238,0.031891148537,0.00396637958259575,-0.00432025981693309,-1.99607006420957e-05
snap_repair,context_shell_vertex,unchanged,225011,449093,0.24523378908,1.0073333978,0.031808633357,0.00538591992312067,-0.00102298321687418,-1.46820568594635e-05
snap_repair,context_shell_vertex,unchanged,225012,449094,0.24165087938,1.0031592845,0.031744584441,-0.000114129100481953,-0.000905462161707927,1.13841228110978e-18
snap_repair,context_shell_vertex,unchanged,225009,449094,0.24313376843,1.0000511407,0.031823977828,-0.00157272922049645,-0.00402608746601823,-2.12743502129037e-06
snap_repair,context_shell_vertex,unchanged,225014,449094,0.24496114253,1.0021296739,0.031856141984,0.00119351598464882,-0.00411799023019615,-1.06271251492258e-05
snap_repair,context_shell_vertex,unchanged,225002,449095,0.24442312121,0.99684917926,0.031896561384,-0.00322676401991673,-0.00705666722575017,-5.47845741005294e-06
snap_repair,context_shell_vertex,unchanged,225004,449095,0.24643750488,0.99879610538,0.031935255974,-0.000443375681745853,-0.00737669390126294,-1.50932319983909e-05
snap_repair,context_shell_vertex,unchanged,225009,449095,0.24313376843,1.0000511407,0.031823977828,-0.00157272922049645,-0.00402608746601823,-2.12743502129037e-06
snap_repair,context_shell_vertex,unchanged,225013,449096,0.2468779385,1.004143238,0.031891148537,0.00396637958259575,-0.00432025981693309,-1.99607006420957e-05
snap_repair,context_shell_vertex,unchanged,225016,449096,0.24855273962,1.0061905384,0.031919032335,0.00661157786441125,-0.00431408272651259,-2.79054485328179e-05
snap_repair,context_shell_vertex,unchanged,225011,449096,0.24523378908,1.0073333978,0.031808633357,0.00538591992312067,-0.00102298321687418,-1.46820568594635e-05
snap_repair,context_shell_vertex,unchanged,225013,449097,0.2468779385,1.004143238,0.031891148537,0.00396637958259575,-0.00432025981693309,-1.99607006420957e-05
snap_repair,context_shell_vertex,unchanged,225010,449097,0.24340343475,1.0054152011,0.031774796545,0.00274162250448521,-0.000826925723540506,-6.13195785201377e-06
snap_repair,context_shell_vertex,unchanged,225014,449097,0.24496114253,1.0021296739,0.031856141984,0.00119351598464882,-0.00411799023019615,-1.06271251492258e-05
snap_repair,context_shell_vertex,unchanged,225015,449098,0.24714189767,1.0090991258,0.031845986843,0.00796184288016473,-0.00137597797598627,-2.38833363619398e-05
snap_repair,context_shell_vertex,unchanged,225011,449098,0.24523378908,1.0073333978,0.031808633357,0.00538591992312067,-0.00102298321687418,-1.46820568594635e-05
snap_repair,context_shell_vertex,unchanged,225016,449098,0.24855273962,1.0061905384,0.031919032335,0.00661157786441125,-0.00431408272651259,-2.79054485328179e-05
snap_repair,context_shell_vertex,unchanged,225012,449099,0.24165087938,1.0031592845,0.031744584441,-0.000114129100481953,-0.000905462161707927,1.13841228110978e-18
snap_repair,context_shell_vertex,unchanged,225014,449099,0.24496114253,1.0021296739,0.031856141984,0.00119351598464882,-0.00411799023019615,-1.06271251492258e-05
snap_repair,context_shell_vertex,unchanged,225010,449099,0.24340343475,1.0054152011,0.031774796545,0.00274162250448521,-0.000826925723540506,-6.13195785201377e-06
snap_repair,context_shell_vertex,unchanged,225016,449100,0.24855273962,1.0061905384,0.031919032335,0.00661157786441125,-0.00431408272651259,-2.79054485328179e-05
snap_repair,context_shell_vertex,unchanged,225013,449100,0.2468779385,1.004143238,0.031891148537,0.00396637958259575,-0.00432025981693309,-1.99607006420957e-05
snap_repair,context_shell_vertex,unchanged,225237,449100,0.25054880976,1.0031368732,0.032011207193,0.00552102985023901,-0.00779665805755737,-3.40254421864656e-05
snap_repair,context_shell_vertex,unchanged,225015,449101,0.24714189767,1.0090991258,0.031845986843,0.00796184288016473,-0.00137597797598627,-2.38833363619398e-05
snap_repair,context_shell_vertex,unchanged,225016,449101,0.24855273962,1.0061905384,0.031919032335,0.00661157786441125,-0.00431408272651259,-2.79054485328179e-05
snap_repair,context_shell_vertex,unchanged,225017,449101,0.25034132599,1.008198142,0.031951025128,0.00929840211656673,-0.00442107393269628,-3.59848244083623e-05
snap_repair,context_shell_vertex,unchanged,225238,449102,0.25126516819,1.0057179927,0.032004941254,0.00796968076644384,-0.00671062101684479,-3.83581403825449e-05
snap_repair,context_shell_vertex,unchanged,225017,449102,0.25034132599,1.008198142,0.031951025128,0.00929840211656673,-0.00442107393269628,-3.59848244083623e-05
snap_repair,context_shell_vertex,unchanged,225016,449102,0.24855273962,1.0061905384,0.031919032335,0.00661157786441125,-0.00431408272651259,-2.79054485328179e-05
snap_repair,context_shell_vertex,unchanged,225006,449103,0.2484935075,1.0008412599,0.031974337995,0.00244232271707781,-0.00766649216978986,-2.47318560938569e-05
snap_repair,context_shell_vertex,unchanged,225237,449103,0.25054880976,1.0031368732,0.032011207193,0.00552102985023901,-0.00779665805755737,-3.40254421864656e-05
snap_repair,context_shell_vertex,unchanged,225013,449103,0.2468779385,1.004143238,0.031891148537,0.00396637958259575,-0.00432025981693309,-1.99607006420957e-05
snap_repair,context_shell_vertex,unchanged,225020,449104,0.24385365843,1.0102372169,0.031736701726,0.00675201355259872,0.0018883518588718,-1.06313331376694e-05
snap_repair,context_shell_vertex,unchanged,224825,449104,0.24068029224,1.0113360881,0.031626537442,0.00558480126445552,0.00503913857285592,-2.5309083094048e-06
snap_repair,context_shell_vertex,unchanged,225008,449104,0.24214105308,1.0083800554,0.031704630702,0.00422964367534593,0.00203221377874489,-3.67268028006632e-06
snap_repair,context_shell_vertex,unchanged,224825,449105,0.24068029224,1.0113360881,0.031626537442,0.00558480126445552,0.00503913857285592,-2.5309083094048e-06
